[2017-12-30 22:03:00+00:00; claudferraz; Congratulations Tim Besley ! Very well deserved https://t.co/bjKrfaqU6E; 0; 0; 10; 1; https://twitter.com/claudferraz/status/947226542438043654; None; https://twitter.com/LSEEcon/status/947024860403978241]
[2017-05-03 17:14:25+00:00; claudferraz; Bastante relevante para o Brasil onde também é muito comum filhos crescerem sem referência paterna  https://t.co/kHWkDr83RC; 0; 0; 0; 0; https://twitter.com/claudferraz/status/859818442437926915; None; https://twitter.com/AEAjournals/status/859815568911683589]
[2017-05-03 17:10:26+00:00; claudferraz; The Açaí resource curse? https://t.co/mUsjb3bJjv; 0; 0; 1; 0; https://twitter.com/claudferraz/status/859817436639617024; None; https://twitter.com/NYTmag/status/859815596560715776]
[2017-05-03 17:04:20+00:00; claudferraz; Looking forward to participate in mini-conference on Political Economy organized by Toke Aidt and @CambridgeINET https://t.co/jQFpxnqy9H; 0; 0; 1; 0; https://twitter.com/claudferraz/status/859815904825233412; None; None]
[2017-05-03 16:39:24+00:00; claudferraz; Great ser of papers on new ideas in Econometrics at JEP @AEAjournals https://t.co/Rk9ORRFiQS; 0; 4; 9; 0; https://twitter.com/claudferraz/status/859809627411795968; None; None]
[2017-05-03 07:52:57+00:00; claudferraz; Insegurança da população ameaça a democracia no Brasil; por Juan Arias https://t.co/jF4ZUCXBwj via @elpais_brasil; 0; 1; 0; 0; https://twitter.com/claudferraz/status/859677141650288640; None; None]
[2017-05-03 06:52:21+00:00; claudferraz; And who will chose the independent commission @ForeignAffairs ? https://t.co/h67EzXbbNJ; 0; 0; 0; 0; https://twitter.com/claudferraz/status/859661892624797696; None; https://twitter.com/ForeignAffairs/status/859656322798821376]
[2017-05-03 06:49:29+00:00; claudferraz; Political coalitions were real auctions in Brazil https://t.co/hjgyEgy2Qq; 0; 0; 0; 0; https://twitter.com/claudferraz/status/859661169992380416; None; https://twitter.com/BlogdoNoblat/status/859606562456907777]
[2017-05-02 22:42:51+00:00; claudferraz; Edital de pós-doutorado no Departamento de Economia da PUC-Rio https://t.co/pwsZxB7Tvh; 0; 1; 1; 0; https://twitter.com/claudferraz/status/859538707560501248; None; None]
[2017-05-02 22:23:32+00:00; claudferraz; Bastante relevante para a reforma brasileira do ensino médio  https://t.co/tj3E17CJGr; 0; 0; 1; 0; https://twitter.com/claudferraz/status/859533842964676609; None; https://twitter.com/matt_barnum/status/859401883517059072]
[2017-05-02 22:22:05+00:00; claudferraz; @marcelo_meds versão de working paper chegando na próxima semana com alguns resultados novos; 0; 0; 2; 0; https://twitter.com/claudferraz/status/859533480379785217; None; None]
[2017-05-01 22:50:53+00:00; claudferraz; Why are populists winning online? Social media reinforces their anti-establishment message https://t.co/aEQ3K9Yp0s via @BrookingsInst; 0; 2; 7; 0; https://twitter.com/claudferraz/status/859178338363084801; None; None]
[2017-05-01 20:52:45+00:00; claudferraz; Very relevant for similar reforms in Latin America  https://t.co/tZpagsLBrP; 0; 1; 7; 0; https://twitter.com/claudferraz/status/859148610717581314; None; https://twitter.com/ChicagoPolicy/status/859143550541459456]
[2017-05-01 20:30:01+00:00; claudferraz; Orgulho é ver seus ex-alunos de doutorado fazendo a diferença- ótimo artigo da Joana Monteiro e Rudi Rocha https://t.co/zuWsNuNFcG; 0; 2; 6; 0; https://twitter.com/claudferraz/status/859142887505887233; None; None]
[2017-05-01 20:02:33+00:00; claudferraz; Entrevista com o PB. Precisamos melhorar os programas sociais, desenho e focalização para reduzir desperdício https://t.co/C1gBSiJiwt; 0; 4; 9; 0; https://twitter.com/claudferraz/status/859135976395898882; None; None]
[2017-05-01 19:55:30+00:00; claudferraz; @RFisman @TheEconomist for sure. When State fails completely you can't collect any data anymore.; 0; 0; 1; 0; https://twitter.com/claudferraz/status/859134204617125888; None; None]
[2017-05-01 16:40:18+00:00; claudferraz; The world’s most dangerous cities https://t.co/3EVosiuiXY via @TheEconomist; 2; 6; 4; 2; https://twitter.com/claudferraz/status/859085079846543360; None; None]
[2017-05-01 14:38:28+00:00; claudferraz; Great post by @BruceWydick On Fake News, Narrative, Science, and Truth https://t.co/Hg3EGq2wYE; 0; 2; 2; 1; https://twitter.com/claudferraz/status/859054419199000578; None; None]
[2017-05-01 13:25:00+00:00; claudferraz; Et tu, Obama? https://t.co/d3M81Ea7Vr; 0; 0; 0; 0; https://twitter.com/claudferraz/status/859035930165997568; None; https://twitter.com/m_clem/status/859033523373649920]
[2017-05-01 01:08:18+00:00; claudferraz; Fascinating article-- Can Facebook Fix Its Own Worst Bug? https://t.co/kmS4zSiHJy; 0; 0; 0; 0; https://twitter.com/claudferraz/status/858850533330874369; None; None]
[2017-05-01 00:51:30+00:00; claudferraz; Brasil 2018 vai caminhando nessa mesma direção  https://t.co/Y3ycRIiYZC; 0; 1; 2; 0; https://twitter.com/claudferraz/status/858846305451429888; None; https://twitter.com/nytimesworld/status/858845987871358976]
[2017-05-01 00:15:30+00:00; claudferraz; Much needed debate about reelection for presidents in LatAm https://t.co/GWqMTJY5QW for evidence @michaelreid52  https://t.co/AdqfGJiy06; 0; 0; 2; 0; https://twitter.com/claudferraz/status/858837245918420996; None; https://twitter.com/TheEconomist/status/858832491439935490]
[2017-04-30 22:20:48+00:00; claudferraz; Simplesmente inacreditável 'Governos precisam ter marido, daí não quebram', diz Temer sobre crise fiscal https://t.co/tEosBmBr2u; 0; 0; 5; 0; https://twitter.com/claudferraz/status/858808380336590848; None; None]
[2017-04-30 14:01:41+00:00; claudferraz; Contrário do que nos diz o @JornalOGlobo taxa homicídios hoje no Rio é quase metade de 2007 antes das UPPs https://t.co/qqPjFfANOv; 0; 5; 7; 0; https://twitter.com/claudferraz/status/858682773544071168; None; None]
[2017-04-29 19:56:21+00:00; claudferraz; Completely nonsense ranking https://t.co/tbryj4dmm6; 2; 0; 0; 1; https://twitter.com/claudferraz/status/858409641017044994; None; https://twitter.com/voxlacea/status/858391745012404225]
[2017-04-29 14:31:46+00:00; claudferraz; Does more rigorous middle school math coursework change students’ college readiness? https://t.co/1vHDj8pvWI via @BrookingsInst; 0; 1; 5; 0; https://twitter.com/claudferraz/status/858327958410465280; None; None]
[2017-04-29 13:19:04+00:00; claudferraz; Protestos enfraquecem Michel Temer e prejudicam tramitação das reformas https://t.co/BmSVnPWQ6q via @Poder_360; 0; 4; 2; 0; https://twitter.com/claudferraz/status/858309661010907136; None; None]
[2017-04-28 19:22:19+00:00; claudferraz; Rent seeking na sua máxima expressão. O Brasil tem 17.000 sindicatos. Isso explica parte da fúria  https://t.co/HAcfBadjmo; 1; 5; 6; 1; https://twitter.com/claudferraz/status/858038687954808835; None; https://twitter.com/BlogdoNoblat/status/858020476156866561]
[2017-04-28 16:51:07+00:00; claudferraz; As UPPs acabaram. O problema é que a alternativa não pode ser o uso indiscriminado de violência pela polícia  https://t.co/8z1dPWnihm; 0; 3; 3; 0; https://twitter.com/claudferraz/status/858000637178638341; None; https://twitter.com/fogocruzadoapp/status/857984903820042240]
[2017-04-28 14:06:34+00:00; claudferraz; Good write-up of how educating people might bring better leaders by @monicambravo  https://t.co/WkQLk62ATg; 0; 5; 4; 0; https://twitter.com/claudferraz/status/857959228115431429; None; https://twitter.com/AEAjournals/status/857957574594801664]
[2017-04-28 13:39:29+00:00; claudferraz; Ótimo artigo do Marcus Melo sobre os incentivos por trás da decisão  https://t.co/FmIWRuMLxq; 0; 0; 1; 0; https://twitter.com/claudferraz/status/857952410605637632; None; None]
[2017-04-28 13:38:26+00:00; claudferraz; Falta a Lei do Ficha Limpa se adaptar a esta decisão e decidir o que fazer com candidatos culpados em 1a instância  https://t.co/SSzMX5vY9U; 1; 0; 1; 0; https://twitter.com/claudferraz/status/857952145135591424; None; https://twitter.com/folha/status/857950876354445312]
[2017-04-28 12:56:56+00:00; claudferraz; Inaceitável  https://t.co/GIPKbCkCHi; 1; 4; 6; 0; https://twitter.com/claudferraz/status/857941702463672320; None; https://twitter.com/mariliadf2/status/857939533874253825]
[2017-04-28 12:51:48+00:00; claudferraz; Grevistas invadindo Santos Dumont e batendo nas pessoas tentando embarcar. Isso não é greve, é crime contra o estado de direito.; 1; 1; 10; 0; https://twitter.com/claudferraz/status/857940412383866880; None; None]
[2017-04-28 12:01:24+00:00; claudferraz; Manifestantes deveriam se manifestar. Faz parte da democracia. Mas não impedir mobilidade de outros. Isso é absurdo  https://t.co/U9GkdMZo88; 1; 1; 3; 0; https://twitter.com/claudferraz/status/857927726887579648; None; https://twitter.com/valoreconomico/status/857917321607876609]
[2017-04-28 11:14:33+00:00; claudferraz; O nome dele é Rafael Braga. E você precisa conhecer sua história. https://t.co/ksWLbff1iX via @spotniks; 0; 7; 9; 1; https://twitter.com/claudferraz/status/857915935973416960; None; None]
[2017-04-28 11:13:08+00:00; claudferraz; Impressive growth of the internet- based news and broadcasting  https://t.co/hu11oyChgW; 0; 0; 0; 0; https://twitter.com/claudferraz/status/857915579616964611; None; https://twitter.com/jayrosen_nyu/status/857777491058053121]
[2017-04-28 11:09:19+00:00; claudferraz; Bom artigo sobre vantagens e desvantagens do fim do foro privilegiado para políticos  https://t.co/PE2I3gjR7d; 0; 2; 2; 0; https://twitter.com/claudferraz/status/857914619574222850; None; None]
[2017-04-28 00:04:35+00:00; claudferraz; Boa notícia-- Senado aprova, em primeiro turno, fim do foro privilegiado https://t.co/L4O8OlxArX; 1; 0; 4; 0; https://twitter.com/claudferraz/status/857747336050733056; None; None]
[2017-04-26 12:26:41+00:00; claudferraz; New Brazilian corruption probes and their consequences https://t.co/L6Wy0trWIr via @TheEconomist; 0; 0; 1; 0; https://twitter.com/claudferraz/status/857209315677147136; None; None]
[2017-04-26 11:18:21+00:00; claudferraz; E provavelmente parando nesta sexta-feira porque as reformas vão acabar com os pobres do país  https://t.co/FbvOJqcY0y; 1; 0; 1; 0; https://twitter.com/claudferraz/status/857192116182810624; None; https://twitter.com/drunkeynesian/status/857181916700839937]
[2017-04-26 00:52:56+00:00; claudferraz; Schools in Brazil start 7:00 and I have always wondered how bad this could be. It confirms my prior https://t.co/7IuQ8T5zJH; 2; 15; 25; 3; https://twitter.com/claudferraz/status/857034727945097216; None; https://twitter.com/J_HumanResource/status/856891004858904579]
[2017-04-25 19:43:21+00:00; claudferraz; Sem reforma da Previdência não haverá recursos suficientes para investir em educação, saúde e ciência https://t.co/Bn9Pw7unxW; 0; 0; 5; 0; https://twitter.com/claudferraz/status/856956818056261632; None; None]
[2017-04-25 17:02:53+00:00; claudferraz; @RFisman @Forbes agree need some credible variation in labor supply of women. Was wondering if people have used Angrist Evans; 1; 0; 0; 0; https://twitter.com/claudferraz/status/856916433015590912; None; None]
[2017-04-25 12:18:46+00:00; claudferraz; How The Children Of Working Moms Feel About Them Now via @forbes https://t.co/Rpi3PkEJXR; 1; 2; 2; 0; https://twitter.com/claudferraz/status/856844934825037824; None; None]
[2017-04-25 11:07:58+00:00; claudferraz; Youth unemployment? 10% in US 24% in France https://t.co/WsV3hxANNT; 0; 2; 2; 0; https://twitter.com/claudferraz/status/856827118398951424; None; https://twitter.com/lugaricano/status/856822335994834944]
[2017-04-23 23:48:08+00:00; claudferraz; A crise da democracia no mundo e no Brasil e seus possíveis impactos. Ótimo ensaio de @abranches https://t.co/PUBduVGO70; 0; 2; 6; 0; https://twitter.com/claudferraz/status/856293644864716800; None; None]
[2017-04-23 16:13:20+00:00; claudferraz; Leis que a Oderbrecht comprou https://t.co/qVSUt3zcKa; 0; 0; 2; 1; https://twitter.com/claudferraz/status/856179189589979137; None; None]
[2017-04-23 13:26:15+00:00; claudferraz; Ten largest firms involved in corruption scandals fired 600,000 workers after Brazil's anti-corruption crackdown https://t.co/JTXsUav6rj; 0; 0; 0; 0; https://twitter.com/claudferraz/status/856137143286190080; None; None]
[2017-04-22 17:01:28+00:00; claudferraz; Ótima entrevista de FHC https://t.co/PYa2bHEwsX; 0; 2; 5; 0; https://twitter.com/claudferraz/status/855828913553059840; None; None]
[2017-04-21 22:17:19+00:00; claudferraz; Fantastic mix of blog posts, lit review and key references on economic growth from @DietzVollrath  https://t.co/XRt4VPx79o; 0; 0; 0; 0; https://twitter.com/claudferraz/status/855546013423161344; None; https://twitter.com/DietzVollrath/status/855510725317468160]
[2017-04-21 10:58:36+00:00; claudferraz; GM ceases operation in Venezuela as plant is seized https://t.co/Gv364MX0yf via @WSJ; 0; 0; 0; 0; https://twitter.com/claudferraz/status/855375210308136960; None; None]
[2017-04-20 21:39:45+00:00; claudferraz; https://t.co/tBsIdvC6L8 via @zerohora; 0; 1; 1; 0; https://twitter.com/claudferraz/status/855174171449413632; None; None]
[2017-04-20 19:36:24+00:00; claudferraz; Oferta ou demanda? Número de fuzis apreendidos em fevereiro no Rio é 200% superior ao mesmo mês de 2016 https://t.co/sPU8I9dn2x; 0; 0; 1; 0; https://twitter.com/claudferraz/status/855143131465080832; None; None]
[2017-04-20 18:19:02+00:00; claudferraz; Renan diz: ‘democracia está sendo envenenada’. Eu digo que políticos citados na Lava-Jato envenenaram a democracia https://t.co/LVvdshyme4; 1; 0; 1; 1; https://twitter.com/claudferraz/status/855123660851564544; None; None]
[2017-04-20 12:41:02+00:00; claudferraz; P. Cavalcanti e R. Fragelli sobre como grupos econômicos poderosos são parte do problema brasileiro https://t.co/tHrjGx0p5u; 0; 0; 2; 0; https://twitter.com/claudferraz/status/855038598038597632; None; None]
[2017-04-19 00:18:05+00:00; claudferraz; A cheap way for governments to help firms: pay vendors on time https://t.co/j60ZTaFPFQ via @WorldBank; 0; 0; 1; 0; https://twitter.com/claudferraz/status/854489243200221184; None; None]
[2017-04-17 09:55:30+00:00; claudferraz; Brazil’s Never-Ending Corruption Crisis https://t.co/H7d63WAfWq via @ForeignAffairs; 0; 4; 4; 0; https://twitter.com/claudferraz/status/853909778229284865; None; None]
[2017-04-15 18:50:09+00:00; claudferraz; Social safety nets might sometimes increase, rather than decrease, labor supply https://t.co/do0PgIfRgN; 0; 8; 10; 1; https://twitter.com/claudferraz/status/853319551295115265; None; None]
[2017-04-13 17:14:27+00:00; claudferraz; Scary/Assustador- How Hackers Hijacked a Brazilian Bank Entire Online Operation https://t.co/wLGnuAizhK via @WIRED; 0; 0; 2; 0; https://twitter.com/claudferraz/status/852570691538997248; None; None]
[2017-04-13 15:36:26+00:00; claudferraz; Um absurdo menos neste país de tantos absurdos https://t.co/Zs3PxVDrcW; 0; 0; 0; 0; https://twitter.com/claudferraz/status/852546022865874944; None; https://twitter.com/laurojardim/status/852540887813025792]
[2017-04-12 23:06:23+00:00; claudferraz; O dia seguinte e o que queremos para o futuro da democracia brasileira por @malugaspar https://t.co/RA2LRPvvMm; 0; 1; 4; 0; https://twitter.com/claudferraz/status/852296871334875136; None; None]
[2017-04-12 22:59:06+00:00; claudferraz; Ex-governor of Rio alone got more than $20 million in bribes  https://t.co/i2lYC8BVfx; 0; 2; 2; 1; https://twitter.com/claudferraz/status/852295037023125504; None; https://twitter.com/valoreconomico/status/852288993769263104]
[2017-04-12 22:45:41+00:00; claudferraz; Só não entendo bem essa parte do governo "forçar" a Oderbrecht a produzir sondas para a Petrobras https://t.co/ehFQKDrKC3; 0; 0; 1; 0; https://twitter.com/claudferraz/status/852291662965596161; None; None]
[2017-04-12 18:50:48+00:00; claudferraz; Boa a entrevista do Fábio Wanderley Reis - Partidos e políticos são imprescindíveis para uma democracia https://t.co/VMDgEVKG5I; 0; 0; 3; 0; https://twitter.com/claudferraz/status/852232552949723140; None; None]
[2017-04-12 14:46:01+00:00; claudferraz; Impoverished children with access to food stamps become healthier and wealthier adults https://t.co/iQ4d00adjl via @micro_econ; 0; 0; 1; 0; https://twitter.com/claudferraz/status/852170948535037952; None; None]
[2017-04-12 09:34:17+00:00; claudferraz; 200 politicians investigated on corruption in Brazil. Not sure a single country has done this before https://t.co/yLQJXyxx1N; 0; 1; 5; 0; https://twitter.com/claudferraz/status/852092497274843136; None; https://twitter.com/BlogdoNoblat/status/852026098535735297]
[2017-04-11 09:55:37+00:00; claudferraz; What explains the fall in Brazil's income inequality? Summary of Ferreira, @sergiopfirpo and Messina https://t.co/MIj90iX5kN; 0; 0; 0; 0; https://twitter.com/claudferraz/status/851735478571343872; None; None]
[2017-04-10 19:52:10+00:00; claudferraz; Ainda não entendi como pesquisa que entrevista 63 pessoas pode gerar qualquer debate. Vamos ser um pouco mais sérios https://t.co/eiN1YIMi7i; 0; 0; 1; 0; https://twitter.com/claudferraz/status/851523217667887106; None; None]
[2017-04-10 10:01:43+00:00; claudferraz; Boa a entrevista do Flávio Cunha- investir em crianças rende mais que a Bolsa https://t.co/ERu64B5gT5 via @UOLEducacao @UOL; 0; 3; 0; 0; https://twitter.com/claudferraz/status/851374627431604224; None; None]
[2017-04-09 20:18:42+00:00; claudferraz; Caetano, Gil e a Tropicália https://t.co/VeR1ZBJabC via @folha_com; 0; 2; 3; 0; https://twitter.com/claudferraz/status/851167507125862400; None; None]
[2017-04-09 11:20:00+00:00; claudferraz; Um bom debate sobre efeitos redistributivos da reforma da previdência via @marcelo_meds https://t.co/OLVpk8jWKs; 2; 6; 8; 0; https://twitter.com/claudferraz/status/851031941516328960; None; None]
[2017-04-09 10:56:22+00:00; claudferraz; @repec_signup pfe125; 0; 0; 0; 0; https://twitter.com/claudferraz/status/851025992881778688; None; None]
[2017-04-09 10:24:44+00:00; claudferraz; Concordo com A. Araújo que foco do gasto em pesquisa deve ser em qualidade. Não é o incentivo dado por Cnpq e CAPES https://t.co/xUzbM20Xyj; 0; 1; 3; 0; https://twitter.com/claudferraz/status/851018031170023425; None; None]
[2017-04-08 21:15:11+00:00; claudferraz; João Pina vence Estação Imagem com retrato de um Rio de Janeiro em crise https://t.co/OzBgbOsR1Z; 0; 0; 3; 0; https://twitter.com/claudferraz/status/850819334221987842; None; None]
[2017-04-08 18:33:28+00:00; claudferraz; The everyday economics we rarely hear about could have a hugely positive impact on society https://t.co/LWRieGUgxW; 0; 2; 8; 0; https://twitter.com/claudferraz/status/850778638190604288; None; None]
[2017-04-07 23:17:03+00:00; claudferraz; This is a hard one to assess causality with confidence https://t.co/E2AMZQcB9p; 0; 1; 1; 0; https://twitter.com/claudferraz/status/850487613983260672; None; https://twitter.com/DanielMejiaL/status/850486708219125761]
[2017-04-07 22:33:17+00:00; claudferraz; What Financial Markets Can Teach Us About Managing Climate Risks https://t.co/G3dXXMwLXD; 0; 0; 0; 0; https://twitter.com/claudferraz/status/850476599959064576; None; None]
[2017-04-07 19:06:43+00:00; claudferraz; Bad evaluations crowd-out good evaluations  https://t.co/63Mj7ZMrmH; 0; 0; 1; 0; https://twitter.com/claudferraz/status/850424618494173184; None; https://twitter.com/JPAL_NA/status/850339455542198274]
[2017-04-07 19:05:13+00:00; claudferraz; Concordo totalmente com a @ClaudiaCostin importante é ensinar a pensar e ter senso crítico https://t.co/WrcviuubVq via @folha_com; 0; 1; 7; 0; https://twitter.com/claudferraz/status/850424241552011264; None; None]
[2017-04-07 17:39:35+00:00; claudferraz; Como são formadas a aprovadas leis no Brasil? Excelente texto do B. Carazza https://t.co/eYkBJAzmU5; 0; 4; 6; 0; https://twitter.com/claudferraz/status/850402690433724419; None; None]
[2017-04-07 15:00:29+00:00; claudferraz; But "Kids who delay kindergarten in Denmark have universal access to reasonably good pre-kindergarten" https://t.co/QsKE6mYuDy; 0; 0; 0; 0; https://twitter.com/claudferraz/status/850362651230298113; None; https://twitter.com/qz/status/850361270893031424]
[2017-04-07 14:29:39+00:00; claudferraz; Isso é constitucional? https://t.co/EWlQlzHH4G; 0; 0; 1; 0; https://twitter.com/claudferraz/status/850354889880371200; None; https://twitter.com/Estadao/status/850351458553700353]
[2017-04-07 14:16:35+00:00; claudferraz; Boa notícia com nova base curricular: Estatística e probabilidade serão ensinadas a partir do 1º ano do fundamental https://t.co/tvGJpeMsjj; 1; 0; 5; 0; https://twitter.com/claudferraz/status/850351600690442240; None; None]
[2017-04-07 13:48:57+00:00; claudferraz; Ótima a coluna hoje da @MiriamLeitaoCom - A extrema desigualdade brasileira se perpetua com péssimas escolhas e manutenção de privilégios https://t.co/Y44wSYYkuk; 0; 0; 2; 0; https://twitter.com/claudferraz/status/850344647092207617; None; https://twitter.com/miriamleitao/status/850305464650924032]
[2017-04-07 10:48:11+00:00; claudferraz; Climate change and the early cherry blossoms in Japan https://t.co/AQzGrmcqkP via @TheEconomist; 0; 0; 0; 0; https://twitter.com/claudferraz/status/850299158238048257; None; None]
[2017-04-06 22:06:28+00:00; claudferraz; Machine learning na PF que planeja usar inteligência artificial em investigações - JOTA https://t.co/zIY6hnWxoz; 0; 0; 3; 0; https://twitter.com/claudferraz/status/850107464762761216; None; None]
[2017-04-06 21:03:12+00:00; claudferraz; 4 bancos concentram 79% do crédito no Brasil, diz Banco Central https://t.co/X71d89nSjJ; 1; 0; 1; 0; https://twitter.com/claudferraz/status/850091541431451648; None; None]
[2017-04-06 12:26:10+00:00; claudferraz; 1 million elementary school teachers in Brazil will soon have their lessons on their phones https://t.co/1JbMfyoBnj via @qz; 0; 0; 0; 1; https://twitter.com/claudferraz/status/849961428199124993; None; None]
[2017-04-06 09:57:31+00:00; claudferraz; Esse aí ainda não entendeu nada. Incentivo fiscal??!! https://t.co/91xzVZv6yx; 1; 0; 1; 0; https://twitter.com/claudferraz/status/849924019705053186; None; https://twitter.com/folha/status/849909549444112384]
[2017-04-06 00:18:54+00:00; claudferraz; Homicidios por policías de Río ocurren por deficiencias en entrenamiento y supervisión https://t.co/wMVYcahRYB via @InSightCrime_es; 0; 0; 1; 0; https://twitter.com/claudferraz/status/849778404887023616; None; None]
[2017-04-05 21:43:47+00:00; claudferraz; Very interesting results on how Uber and the like can reduce drunk driving https://t.co/rUBJAn69p1; 0; 0; 2; 0; https://twitter.com/claudferraz/status/849739367467929600; None; https://twitter.com/EconomistOnce/status/849378299260358656]
[2017-04-05 16:41:10+00:00; claudferraz; Só falta elas entrarem em massa na política. Aí sim as coisas irão mudar.  https://t.co/0vNUMWDWxV; 0; 0; 2; 0; https://twitter.com/claudferraz/status/849663212358389760; None; https://twitter.com/msantoro1978/status/849624260184289282]
[2017-04-03 12:08:09+00:00; claudferraz; How can we make sure the best medical science gets funded? https://t.co/twUQTcavc3 via @aeajournals; 0; 0; 0; 0; https://twitter.com/claudferraz/status/848869731021058048; None; None]
[2017-04-02 20:51:19+00:00; claudferraz; Os dois lados de vítimas de uma guerra absurda. Excelente a reportagem no @JornalOGlobo https://t.co/EBe1vYfc6c; 0; 2; 2; 0; https://twitter.com/claudferraz/status/848638999518482434; None; None]
[2017-04-02 14:34:52+00:00; claudferraz; Como cada R$ gasto tem uso alternativo, vamos combinar de primeiro melhorar nossa educação básica  https://t.co/HT8LPiDqLs; 0; 2; 8; 0; https://twitter.com/claudferraz/status/848544263814164480; None; https://twitter.com/laurojardim/status/848464150300950528]
[2017-04-01 21:15:03+00:00; claudferraz; Boa sorte @jmpmello - Economista João Manoel Pinho de Mello assume cargo do Ministério da Fazenda https://t.co/AhonN8nZL0; 1; 4; 17; 1; https://twitter.com/claudferraz/status/848282587982376961; None; None]
[2017-04-01 13:38:45+00:00; claudferraz; Inacreditável  https://t.co/BaOD21YITe; 0; 0; 0; 0; https://twitter.com/claudferraz/status/848167754981150722; None; https://twitter.com/pedroabramovay/status/847971085245132800]
[2017-04-01 13:37:55+00:00; claudferraz; Essa imagem diz tudo. Tristeza profunda. E o futuro de uma geração sendo jogado pela janela por causa da violência  https://t.co/QqVlRH1wtC; 0; 2; 0; 0; https://twitter.com/claudferraz/status/848167546390028289; None; None]
[2017-04-01 11:20:46+00:00; claudferraz; Concordo. Imposto de renda dos próprios políticos  https://t.co/RfcHjHycrl; 0; 1; 1; 0; https://twitter.com/claudferraz/status/848133029755224064; None; https://twitter.com/congemfoco/status/848131151529205760]
[2017-03-31 21:45:21+00:00; claudferraz; Corrupção sistêmica abarca os tribunais que deveriam evitá-la https://t.co/IZRDLngVMU via @elpais_brasil; 0; 0; 2; 0; https://twitter.com/claudferraz/status/847927821578248192; None; None]
[2017-03-31 12:51:00+00:00; claudferraz; Vargas Llosa pide aplicar a Venezuela la Carta Interamericana Democrática https://t.co/vzGNNgWed6 via @elnacionalweb; 0; 0; 5; 0; https://twitter.com/claudferraz/status/847793350543630337; None; None]
[2017-03-31 09:14:51+00:00; claudferraz; Rewarding bureaucrats: Can incentives improve public sector performance? https://t.co/IxLGW2Yye4 via @The_IGC; 0; 0; 2; 0; https://twitter.com/claudferraz/status/847738952714862595; None; None]
[2017-03-31 09:14:05+00:00; claudferraz; The game has changed in Brazil- Eduardo Cunha, one of Brazil's most powerful politicians, gets a 15-Year Jail Term https://t.co/JITc5Oaygw; 0; 3; 1; 0; https://twitter.com/claudferraz/status/847738761760788480; None; None]
[2017-03-31 09:11:40+00:00; claudferraz; Great piece by @RFisman on long-term effects of TV on politics by Durante, Pinotti and Tesei https://t.co/eBrjkigczl; 0; 0; 4; 0; https://twitter.com/claudferraz/status/847738153095921665; None; None]
[2017-03-29 22:49:23+00:00; claudferraz; Interesting stuff- Study finds Kids in Violent Neighborhoods ‘Strategic’ About Friendships https://t.co/SWCxYtWtz9; 0; 1; 2; 0; https://twitter.com/claudferraz/status/847219162309185536; None; None]
[2017-03-26 16:03:06+00:00; claudferraz; Tax evasion via church creation? Since 2010 number of churches created in Brazil exploded https://t.co/YlM9cWuiUP; 1; 1; 5; 0; https://twitter.com/claudferraz/status/846029752783790080; None; None]
[2017-03-25 15:44:36+00:00; claudferraz; Ótima entrevista de @IlonaSzaboC sobre as consequências negativas da guerra às drogas https://t.co/G5swGCWd1t; 0; 0; 5; 0; https://twitter.com/claudferraz/status/845662711824502785; None; None]
[2017-03-25 10:54:02+00:00; claudferraz; Gender quotas can break the dominance of mediocre man, new paper out by Besley et al https://t.co/yS7Rvpn59u via @LSEforBusiness; 0; 2; 10; 0; https://twitter.com/claudferraz/status/845589588076904448; None; None]
[2017-03-24 10:23:44+00:00; claudferraz; “Paging Dr. Fraud”: The Fake Publishers That Are Ruining Science https://t.co/QDxYNboU7G via @alanburdick; 0; 1; 5; 0; https://twitter.com/claudferraz/status/845219574823964672; None; None]
[2017-03-24 00:11:06+00:00; claudferraz; Inequality between firms explains a lot of increasing US inequality https://t.co/ONMvUNl7Ss; 0; 0; 4; 1; https://twitter.com/claudferraz/status/845065401709051905; None; None]
[2017-03-23 11:40:40+00:00; claudferraz; @adowniebrazil agree. Even temporary quotas have worked to reduce prejudice. Strong evidence from gender and caste quotas in India; 0; 0; 2; 0; https://twitter.com/claudferraz/status/844876548423516160; None; None]
[2017-03-23 11:25:21+00:00; claudferraz; Burocracia é ruim, mas o pior da ciência brasileira é a falta de meritocracia https://t.co/zoYBCx9puJ via @folha_com; 0; 0; 4; 0; https://twitter.com/claudferraz/status/844872692675362817; None; None]
[2017-03-23 11:15:41+00:00; claudferraz; Agree with @adowniebrazil that diversity of gender in politics in LatAm has to come from using quotas that work https://t.co/1AukbWpLYx; 1; 1; 5; 1; https://twitter.com/claudferraz/status/844870258468970497; None; https://twitter.com/adowniebrazil/status/844680414388256768]
[2017-03-22 19:48:08+00:00; claudferraz; Latin America's Murder Epidemic https://t.co/j0n9Bc4M0Z via @ForeignAffairs; 0; 2; 3; 0; https://twitter.com/claudferraz/status/844636832600117248; None; None]
[2017-03-22 15:54:40+00:00; claudferraz; Aula de acerto depois do erro do @jornalextra senso de humor é tudo https://t.co/EnAAKdiClP; 0; 0; 2; 0; https://twitter.com/claudferraz/status/844578081339834368; None; https://twitter.com/jornalextra/status/844261108059983872]
[2017-03-22 11:34:55+00:00; claudferraz; Muito legal esta análise de votação no Supremo. Parabéns @NexoJornal https://t.co/f1Z6wwHaTS; 0; 6; 13; 1; https://twitter.com/claudferraz/status/844512710721228800; None; None]
