2020-12-09 23:32:33+00:00; Mathector; @caiodalfonso Olhei por cima e fiquei chateado demais...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1336816029859606528; None; None
2020-06-05 17:02:21+00:00; Mathector; @jcaetanoleite @joaoamoedonovo Não sou fundamentalista e muito menos fiscal partidário, tanto que discordo com frequência da Bancada Federal.   Mas a fala do João é totalmente razoável, assim como a postura dele nos últimos meses...; 1; 0; 1; 0; https://twitter.com/Mathector/status/1268951302731677701; None; None
2020-06-05 17:00:12+00:00; Mathector; @jcaetanoleite @joaoamoedonovo E óbvio que a agenda da educação vai além de voucher.   Aumento da quantidade hora/aula (ensino integral), formação de professores, reformulação de carreiras, adequação de currículo.   Isso só para começar...; 1; 0; 2; 0; https://twitter.com/Mathector/status/1268950761247051778; None; None
2020-06-05 16:58:24+00:00; Mathector; @jcaetanoleite @joaoamoedonovo A questão é muito simples: não é de fato um banco regional que vai gerar desenvolvimento de longo-prazo.   Educação e melhora instituticonal sim!   Sei que virou hobby bater no Novo, acontece!   Mas o @joaoamoedonovo é uma das figuras mais razoáveis no debate público hoje...; 2; 0; 3; 0; https://twitter.com/Mathector/status/1268950308287381509; None; None
2020-06-05 16:56:27+00:00; Mathector; @jcaetanoleite @joaoamoedonovo Ninguém tá falando em acabar com o Banco do Nordeste.   Apesar de terem outros mecanismos mais transparentes e eficientes.; 2; 0; 2; 0; https://twitter.com/Mathector/status/1268949818744942593; None; None
2020-06-05 16:55:43+00:00; Mathector; @jcaetanoleite @joaoamoedonovo Ninguém tá falando que não tem que ter investimento público quando o benefício social é maior que o benefício privado.; 2; 0; 2; 0; https://twitter.com/Mathector/status/1268949632849268737; None; None
2020-06-05 16:54:00+00:00; Mathector; @jcaetanoleite @joaoamoedonovo @jcaetanoleite a gente tá falando de um partido político, não de um think thank ou de um departamento de uma faculdade de economia.   Simplificações fazem parte do debate do grande público...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1268949203625095175; None; None
2020-06-05 16:51:19+00:00; Mathector; @jcaetanoleite @joaoamoedonovo *básica; 0; 0; 1; 0; https://twitter.com/Mathector/status/1268948526907752448; None; None
2020-06-05 16:49:04+00:00; Mathector; @jcaetanoleite Qual é a proposta? @joaoamoedonovo só falou que precisamos de avanços institucionais e melhora na educação básico.   Não há nada conceitualmente errado!; 2; 0; 4; 0; https://twitter.com/Mathector/status/1268947962262097921; None; None
2020-06-05 16:29:16+00:00; Mathector; @jcaetanoleite Acho que vale mais leitura antes de dizer que outros são pouco lidos:  https://t.co/azOu4m4RWz; 1; 0; 6; 0; https://twitter.com/Mathector/status/1268942979034746891; None; None
2020-06-04 23:24:25+00:00; Mathector; @ericbalbinus @isantanax @cauedelvalle Direto meu Twitter tá com uns bugs estranhos, mas espero que dessa vez continuemos juntos! Hahaahah; 0; 0; 1; 0; https://twitter.com/Mathector/status/1268685067595001857; None; None
2020-06-04 19:04:26+00:00; Mathector; A saída de @AbrahamWeint já se tornou uma questão de tempo e @jairbolsonaro não precisa ir longe para achar um sucessor.   @Ilonabecskehazy tem perfil técnico mas consegue exalar a mesma truculência do atual chefe.  Seria bom para o MEC e para o Brasil!; 1; 0; 26; 0; https://twitter.com/Mathector/status/1268619637337411584; None; None
2020-06-03 13:38:47+00:00; Mathector; @Reitinhoo @stxlenauniverse @P_droMenezes, toda vez que eu escuto sobre o Cansei, eu lembro do @gravache; 0; 0; 0; 0; https://twitter.com/Mathector/status/1268175297230274561; None; None
2020-06-02 18:11:47+00:00; Mathector; @traumann Não dá ideia @traumann...; 0; 0; 2; 0; https://twitter.com/Mathector/status/1267881614870265859; None; None
2020-06-02 15:25:40+00:00; Mathector; @P_droMenezes @SFLBrasil https://t.co/DwW8NDboOi; 1; 0; 59; 1; https://twitter.com/Mathector/status/1267839809776746496; None; None
2020-06-02 03:26:24+00:00; Mathector; Democratas usam a bandeira do Brasil para criar empatia com bolsonaristas arrependidos.   Antifas queimam a bandeira do Brasil como sinal de resistência.   Já está claro quem está disposto a reconstruir o país e quem está numa egotrip juvenil...; 1; 7; 62; 0; https://twitter.com/Mathector/status/1267658801882300419; None; None
2020-06-02 03:09:03+00:00; Mathector; @lobaoeletrico Excelente, baita programa 👏🏻👏🏻👏🏻; 0; 1; 5; 0; https://twitter.com/Mathector/status/1267654434634506240; None; None
2020-06-01 23:41:16+00:00; Mathector; Papo de primeira daqui a pouco no Mercado das Ideias com o @joaovillaverde.   Te espero no https://t.co/JU6nKSbSNG https://t.co/JWnH4tUozp; 0; 0; 3; 0; https://twitter.com/Mathector/status/1267602143407677441; None; https://twitter.com/joaovillaverde/status/1267598608557318144
2020-06-01 23:27:14+00:00; Mathector; @eduardorodrigo @brunogklein Boa presidente 👏🏻👏🏻👏🏻👏🏻; 0; 0; 7; 0; https://twitter.com/Mathector/status/1267598613296943104; None; None
2020-06-01 23:11:19+00:00; Mathector; O @partidonovo30 comunicou hoje ao TSE que não usará os recursos do Fundo Eleitoral. Com este dinheiro seria possível:  Comprar 20 mil respiradores   Auxiliar 3 milhões de pessoas com o auxílio emergencial   Testar 26 milhões de suspeitos de COVID-19   Sempre bom relembrar!; 1; 4; 51; 1; https://twitter.com/Mathector/status/1267594604481740800; None; None
2020-06-01 16:09:11+00:00; Mathector; @FabioOstermann @gregprudenciano @Ceciliaramoss @DerMagno @jovemguterman @Felippe_Hermes @P_droMenezes @FabioOstermann você não cansa de acertar sempre?; 1; 0; 10; 0; https://twitter.com/Mathector/status/1267488372924321794; None; None
2020-06-01 16:03:52+00:00; Mathector; @criscardoso78 @joaovillaverde @ThomasVConti @alexandra_loras @rauljustelores @barrosdaniel @pfnery No Instagram: https://t.co/JU6nKSbSNG; 1; 0; 2; 0; https://twitter.com/Mathector/status/1267487034286972928; None; None
2020-06-01 16:02:33+00:00; Mathector; @gregprudenciano @ce_lopess Neste ponto eu discordo totalmente!   Acho que devemos nos se posicionar contra o facismo da nossa maneira.   Pode ser um erro se associar a eles, mesmo que apenas esteticamente.   Mas talvez esteja sendo muito “prudente e sofisticado”.; 3; 0; 20; 0; https://twitter.com/Mathector/status/1267486704568541184; None; None
2020-06-01 16:00:11+00:00; Mathector; @gregprudenciano @ce_lopess Esteticamente acho que não tem nada a ver e como estratégia a maioria dos liberais também repudiam a violência.   Mas o que sinto conversando com muitos é que devemos “roubar” a pauta antifascista dos antifas.   E isso incorre em se apropriar dos símbolos.; 2; 0; 24; 0; https://twitter.com/Mathector/status/1267486107681337345; None; None
2020-06-01 15:57:52+00:00; Mathector; @gregprudenciano Estou refletindo bastante sobre isso e até conversei com o @ce_lopess hoje de manhã.   Não conheço os antifas a fundo mas sem dúvidas a base teórica e pautas são muito diferentes.   Apesar dos liberais também repudiarem o facismo.; 1; 0; 33; 0; https://twitter.com/Mathector/status/1267485523519639552; None; None
2020-06-01 14:33:22+00:00; Mathector; @claudiolucinda Sem dúvidas professor!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1267464260029906951; None; None
2020-06-01 13:22:49+00:00; Mathector; Se o caos político ressalta valores importantes como a defesa da democracia, ele ofusca outros.   Não podemos esquecer que precisamos melhorar o ambiente de negócios, incluir as pessoas e reformar o Estado brasileiro.   Infelizmente isto é impossível com Bolsonaro no poder...; 1; 2; 35; 0; https://twitter.com/Mathector/status/1267446504039514112; None; None
2020-06-01 13:13:27+00:00; Mathector; Por que os presidentes caem?   Quais são os elementos para um impeachment na prática?   Falarei hoje às 21 horas no https://t.co/JU6nKSbSNG com o @joaovillaverde.   Te espero e mandem suas perguntas! https://t.co/cqL5HBaZte; 0; 0; 5; 0; https://twitter.com/Mathector/status/1267444146496815105; None; https://twitter.com/joaovillaverde/status/1267439357692194816
2020-06-01 13:11:34+00:00; Mathector; @joaovillaverde @alexandra_loras @rauljustelores @barrosdaniel @pfnery @ThomasVConti Valeu João!; 0; 0; 3; 0; https://twitter.com/Mathector/status/1267443671936491521; None; None
2020-06-01 11:04:54+00:00; Mathector; Bolsonaro se alimenta do caos e a anomia é o cenário prefeito para um impasse autoritário.   Quando a oposição usa a violência, o sentimento de ordem que o elegeu volta a tona.   O único caminho é a legalidade e a racionalidade, pois fora disso Bolsonaro é profissional...; 2; 19; 135; 1; https://twitter.com/Mathector/status/1267411795209322498; None; None
2020-05-31 21:58:06+00:00; Mathector; Não deixem de assistir, Lindelof nunca decepciona! https://t.co/Fol80Bpngc; 0; 1; 16; 0; https://twitter.com/Mathector/status/1267213792540311558; None; https://twitter.com/rodrigosalem/status/1267165210290212864
2020-05-31 21:36:54+00:00; Mathector; O problema do Bolsonarismo não é apenas institucional, é a naturalização da barbárie na sociedade.   - Referências a ditaduras do Leste Europeu   - Adoção de símbolos supremacistas brancos   - Avenida Paulista se tornando um campo de guerra  Isto não é normal e precisa acabar!; 0; 5; 52; 0; https://twitter.com/Mathector/status/1267208455632433152; None; None
2020-05-31 21:08:18+00:00; Mathector; “Agora não é hora de focar no que nos separa no Brasil.   A gente tem um líder que foca no que nos separa a todo momento.   Este não é o líder para liderar esta nação para onde ela merece!”   @ViniciusPoit na live do @MBLivre.   Parabéns pela coragem, muito orgulho!; 21; 37; 517; 7; https://twitter.com/Mathector/status/1267201258928123904; None; None
2020-05-30 22:08:24+00:00; Mathector; @rauljustelores Raros no mundo e abundantes em São Paulo...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1266853997429784579; None; None
2020-05-30 21:57:51+00:00; Mathector; A Frente Ampla contra a ditadura reuniu desde a direita do MDB até a esquerda radical.  Tancredo e Ulysses deram as mãos a Montoro e Brizola porque a única pauta era a democracia.  Quando ela chegou cada um seguiu seu rumo e é assim que tem que ser hoje.; 0; 2; 26; 0; https://twitter.com/Mathector/status/1266851339893604352; None; None
2020-05-30 21:54:17+00:00; Mathector; @P_droMenezes @OMercadoPopular @goescarlos @dix_rafael Sem dúvidas não há, parabéns @P_droMenezes e @goescarlos. Viva o @OMercadoPopular, voltando devagarinho e com tudo!; 0; 0; 4; 0; https://twitter.com/Mathector/status/1266850442727874564; None; None
2020-05-30 21:50:14+00:00; Mathector; A Frente Ampla deve se restringir apenas a defesa da democracia.  Se outros temas forem inseridos, ela não será uma Frente e muito menos Ampla.  Será apenas palco para pautas difusas e notas de repúdio.  Agora é momento de união e 2022 cada um apresenta sua visão para o Brasil!; 0; 1; 26; 0; https://twitter.com/Mathector/status/1266849426427056130; None; None
2020-05-30 20:43:00+00:00; Mathector; @lgmbrasilia Exatamente; 0; 0; 1; 0; https://twitter.com/Mathector/status/1266832505203822593; None; None
2020-05-30 20:34:14+00:00; Mathector; @aasantos61 🐂; 0; 0; 1; 0; https://twitter.com/Mathector/status/1266830299683528705; None; None
2020-05-30 20:30:11+00:00; Mathector; O Brasil precisa de uma Frente Ampla em defesa da democracia e contra o autoritarismo de Bolsonaro.   Esta coexistência é necessária agora mas cada um deverá seguir com o seu projeto para as eleições de 2022.  Conseguir isso já seria a maior vitória desde as direitas!; 2; 4; 40; 0; https://twitter.com/Mathector/status/1266829279821783048; None; None
2020-05-30 20:15:56+00:00; Mathector; Enquanto SpaceX começa seu projeto de povoar Marte, no Brasil:   47,6% ainda não tem coleta de esgoto  89% terminam o Ensino Médio sem aprender o básico de matemática   13 milhões vivem abaixo da linha miséria   O século XXI chegou mas parece que ainda estamos no XIX...; 12; 39; 288; 3; https://twitter.com/Mathector/status/1266825693452738560; None; None
2020-05-30 16:16:01+00:00; Mathector; @PHanazaki @P_droMenezes Não, a Frente Ampla está aí para derrubar Bolsonaro e garantir um Brasil pacífico até 2022.  Depois disso cada um defende seu projeto.; 2; 0; 2; 0; https://twitter.com/Mathector/status/1266765314651566082; None; None
2020-05-30 16:14:38+00:00; Mathector; @P_droMenezes O única cola que deve unir todos é a democracia e a manutenção da regras do jogo.  Conseguir isso já seria a maior vitória desde as direitas!; 4; 3; 77; 0; https://twitter.com/Mathector/status/1266764967895851008; None; None
2020-05-30 16:13:01+00:00; Mathector; @P_droMenezes Não acho que precise de concessões, só colocar os chavões de lado e ir para luta.  Depois cada um volta pro seu canto e vida que segue...  Quer fazer uma frente ampla programática é matá-la no ninho.; 3; 4; 57; 1; https://twitter.com/Mathector/status/1266764563124563968; None; None
2020-05-30 00:48:32+00:00; Mathector; Parabéns @marcelvanhattem, é esta postura que esperamos de você e da bancada do @novonacamara! https://t.co/UEJsBk6gbY; 1; 3; 54; 0; https://twitter.com/Mathector/status/1266531909510856712; None; https://twitter.com/marcelvanhattem/status/1266531526742851584
2020-05-29 23:43:26+00:00; Mathector; Simples, barato e faz uma baita diferença.  O que falta? Coragem para enfrentar o carrocentrismo! https://t.co/de2MQuRdKg; 1; 0; 12; 0; https://twitter.com/Mathector/status/1266515524344823809; None; https://twitter.com/modacitylife/status/1266411702381355009
2020-05-29 23:41:01+00:00; Mathector; @MarcosZamparo @novonacamara Marcos não se desfilie, são impasses do crescimento.   Se queremos um projeto genuinamente liberal para o partido e para o Brasil, sua presença é fundamental!; 1; 0; 3; 0; https://twitter.com/Mathector/status/1266514915533238274; None; None
2020-05-29 20:54:49+00:00; Mathector; @vitorrnaves @Mc30Gabi @joaoamoedonovo @drarobertarobi @janainalimasp @TiagoMitraud @ChicaoBulhoes @FabioOstermann @hoc111 @priscilachammas @JuanSavedra30 @lgmbrasilia @caleberibeiro30 @marcelatropia @gdacunha @JuBenicioNOVO A cada dia admiro mais o trabalho da @JuBenicioNOVO; 0; 0; 0; 0; https://twitter.com/Mathector/status/1266473091636609026; None; None
2020-05-29 19:01:50+00:00; Mathector; @Mc30Gabi Viva Fritz Lang!; 0; 0; 0; 0; https://twitter.com/Mathector/status/1266444658080657408; None; None
2020-05-29 18:18:16+00:00; Mathector; @Mc30Gabi @joaoamoedonovo @drarobertarobi @janainalimasp @TiagoMitraud @ChicaoBulhoes @FabioOstermann @hoc111 @priscilachammas @JuanSavedra30 @lgmbrasilia @caleberibeiro30 @marcelatropia @gdacunha Valeu querida, você nos motiva 🧡🧡🧡; 1; 0; 3; 0; https://twitter.com/Mathector/status/1266433695428358145; None; None
2020-05-29 17:48:04+00:00; Mathector; @miltonseligman @joaoamoedonovo Boa @miltonseligman!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1266426093789220870; None; None
2020-05-29 16:46:14+00:00; Mathector; Se você está triste na quarentena, lembrem-se que o mundo ainda tem David Lynch! https://t.co/vWAu1QCTPN; 1; 0; 11; 0; https://twitter.com/Mathector/status/1266410533470842882; None; https://twitter.com/DuganAmanda/status/1266409936411598849
2020-05-29 05:52:05+00:00; Mathector; @RicardoAVB @joaoamoedonovo Concordo que precisamos de uma Frente Liberal.   Discordo que precisamos de Reformas Internas.  Precisa de coragem, vergonha na cara, colocar todo mundo na mesa e abrir um barril de Heineken.; 2; 0; 8; 0; https://twitter.com/Mathector/status/1266245912604495873; None; None
2020-05-29 00:24:28+00:00; Mathector; @LuisBucciarelli @novonacamara Vamos juntos companheiro!; 0; 0; 1; 0; https://twitter.com/Mathector/status/1266163464642363392; None; None
2020-05-29 00:18:03+00:00; Mathector; Eduardo Bolsonaro e General Heleno sugerindo Golpe de Estado.  Aras submisso e a justiça sendo aparelhada por Bolsonaro.   Cansou de nota de repúdio? Então te espero às 22 horas para um papo com o @RenanSantosMBL no https://t.co/JU6nKSbSNG https://t.co/4icqNqOcHG; 5; 2; 37; 1; https://twitter.com/Mathector/status/1266161850602926081; None; None
2020-05-28 23:52:56+00:00; Mathector; @LuisBucciarelli @hoc111 @novonacamara @partidonovo30 Orgulho dos meus companheiros @LuisBucciarelli e @hoc111; 1; 0; 15; 0; https://twitter.com/Mathector/status/1266155527681331201; None; None
2020-05-28 23:33:58+00:00; Mathector; Não adianta fingir que não é contigo.   Não adianta dizer que não quer mais instabilidade.   Não adianta dizer que está pensando na Economia.   Quem ainda passa pano para este governo ou é autocrata ou é covarde! https://t.co/YtmP8iSDdY; 4; 13; 85; 1; https://twitter.com/Mathector/status/1266150752894025730; None; https://twitter.com/g1/status/1266144218772148229
2020-05-28 23:14:18+00:00; Mathector; Liberais precisam parar de ignorar a discussão racial com argumentos fáceis como : “a menor minoria é o indivíduo”.   Ou reproduzir discursos racistas de libertários como Hoppe e Rothbard.   A thread do @rodrigodasilva é um norte de evidências neste debate tão torto... https://t.co/WrHXN0zf0x; 4; 6; 81; 0; https://twitter.com/Mathector/status/1266145804609339392; None; https://twitter.com/rodrigodasilva/status/1266075779127009280
2020-05-28 17:42:21+00:00; Mathector; @_anthonyling @rauljustelores Um absurdo esse jornalismo parcial que não abre o benefício da dúvida e infere comicamente contra o terraplanismo...; 1; 0; 1; 0; https://twitter.com/Mathector/status/1266062267726082049; None; None
2020-05-28 17:35:10+00:00; Mathector; @ThomasVConti Queremos imagens!; 0; 0; 3; 0; https://twitter.com/Mathector/status/1266060458160721922; None; None
2020-05-28 00:59:16+00:00; Mathector; @ads_sobrinho Já está aqui no IGTV: https://t.co/7z0nFZzW1B; 0; 0; 2; 0; https://twitter.com/Mathector/status/1265809833405698050; None; None
2020-05-27 23:38:35+00:00; Mathector; @thiamparo 👏🏻👏🏻👏🏻👏🏻👏🏻; 0; 0; 0; 0; https://twitter.com/Mathector/status/1265789527735652352; None; None
2020-05-27 23:33:27+00:00; Mathector; @thiamparo tem razão!  Vivemos com uma PGR submissa e um STF autoritário, esse desequilíbrio só pode gerar instabilidade e injustiça. https://t.co/LBMfzz9hCj; 0; 0; 0; 0; https://twitter.com/Mathector/status/1265788236733038592; None; https://twitter.com/thiamparo/status/1265785664924246017
2020-05-27 20:49:35+00:00; Mathector; Começa em 10 minutos, te espero lá:   https://t.co/JU6nKSbSNG https://t.co/JYyM2VkHj8; 1; 2; 8; 0; https://twitter.com/Mathector/status/1265746997413371906; None; https://twitter.com/Mathector/status/1265692535193829376
2020-05-27 20:42:54+00:00; Mathector; @traumann @elenalandau @VEJA Novamente @traumann tem razão...   https://t.co/2egHP7aCaX; 0; 0; 0; 0; https://twitter.com/Mathector/status/1265745315866521600; None; None
2020-05-27 20:04:25+00:00; Mathector; @thiagowcostagm1 Sem dúvidas, não tem que discutir a importância dos freio e contra-pesos.   Mas não podemos interpretar a constituição e normas da maneira que nos convém.  Amanhã está elasticidade jurídica pode prejudicar inocentes e criar arbitrariedades!; 0; 0; 0; 0; https://twitter.com/Mathector/status/1265735631700987904; None; None
2020-05-27 20:00:23+00:00; Mathector; Organizações criminosas de Fake News devem ser investigadas e punidas.   Mas o supremo não pode abrir inquérito com um argumento frágil e revanchista baseado no Artigo 43.   Dito isso, você não precisa passar pano pra maluco autocrata para dizer que o STF é uma vergonha!; 1; 0; 13; 0; https://twitter.com/Mathector/status/1265734616629088257; None; None
2020-05-27 17:24:17+00:00; Mathector; @DonaOtoni @P_droMenezes @pfnery Quem me dera, mas agradeço o elogio 😉😉😉; 0; 0; 1; 0; https://twitter.com/Mathector/status/1265695331750117376; None; None
2020-05-27 17:13:10+00:00; Mathector; Como melhorar a política social no Brasil sem aumentar o gasto público?  Como o Estado Brasileiro perpetua nossa desigualdade?  Falarei sobre estes e outros temas com o querido @pfnery.   Hoje às 18 horas no https://t.co/JU6nKSbSNG, te espero lá e mandem suas perguntas! https://t.co/QPJIl9y4Jn; 3; 5; 67; 2; https://twitter.com/Mathector/status/1265692535193829376; None; None
2020-05-27 15:49:08+00:00; Mathector; Douglas Garcia já ameaçou me processar e acho o Allan dos Santos tão estupido quanto um petista!  No entanto, a operação de hoje é perigosa. O inquérito do STF é ampola e abre margens para perseguição e censura.   Não podemos ser legalistas de ocasião...; 4; 4; 82; 0; https://twitter.com/Mathector/status/1265671388431515652; None; None
2020-05-27 15:42:06+00:00; Mathector; @douglasgarcia já ameaçou me processar e acho o Allan dos Santos tão estupido quanto um petista!  No entanto, a operação de hoje é perigosa. O inquérito do STF é ampola e abre margens para perseguição e censura.   Não podemos ser legalistas de ocasião...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1265669617625772032; None; None
2020-05-27 15:34:44+00:00; Mathector; @douglasgarcia já ameaçou me processar e acho o @allantercalivre tão estupido quanto um petista!  No entanto, a operação de hoje é perigosa. O inquérito do STF é ampola e abre margens para perseguição e censura.   Não podemos ser legalistas de ocasião...; 0; 0; 1; 0; https://twitter.com/Mathector/status/1265667763571474437; None; None
2020-05-27 13:29:48+00:00; Mathector; @DouglasGarcia já ameaçou me processar e acho o @allantercalivre tão estupido quanto um petista!   No entanto, a operação de hoje é perigosa. O inquérito no STF é amplo e abre margens para perseguição e censura.  Não podemos ser legalistas de ocasião...; 0; 0; 0; 0; https://twitter.com/Mathector/status/1265636322334703626; None; None
2020-05-26 16:03:04+00:00; Mathector; A operação contra Wilson Witzel foi correta.  Seguiu a legalidade e a pedido da PGR foi devidamente autorizada pelo STJ  No entanto, o alarde governista sugere vazamentos na PF e subserviência de Aras.  A lei deve valer para todos, desde ex-juiz picareta até senador miliciano!; 1; 10; 102; 0; https://twitter.com/Mathector/status/1265312506744115202; None; None
2020-05-24 23:08:36+00:00; Mathector; O COVID-19 separará o joio do trigo do liberalismo brasileiro.   Enquanto alguns escolheram o lado da ciência e da democracia, outros insistem no picolé de cloroquina e se calam com os avanços autoritários de Bolsonaro.   Nunca poderemos nos esquecer!; 34; 94; 912; 6; https://twitter.com/Mathector/status/1264694820724973570; None; None
2020-05-24 09:29:28+00:00; Mathector; Lisboa é claro: sonhamos com o liberalismo e acordamos com o Guido Mantega privatista!   Sobrou apenas a retórica do trilhão mas a portas fechadas reside o Dilmismo dos campeões nacionais.   Saia do auto-engano, ou acorde abraçado com a volta da CPMF...  https://t.co/lHWP796Tsg; 2; 18; 121; 0; https://twitter.com/Mathector/status/1264488678774255619; None; None
2020-05-24 04:45:34+00:00; Mathector; Triste dia 😢 https://t.co/WKzfuspaFH; 0; 0; 3; 0; https://twitter.com/Mathector/status/1264417231317995520; None; https://twitter.com/davidmwessel/status/1264379841299841024
2020-05-24 00:42:01+00:00; Mathector; @RenanSantosMBL Nenhum passo atrás, agora vamos até o fim!; 3; 0; 50; 0; https://twitter.com/Mathector/status/1264355939584532482; None; None
2020-05-23 16:50:52+00:00; Mathector; @rauljustelores Viva Ricupero!; 0; 0; 2; 0; https://twitter.com/Mathector/status/1264237373170364418; None; None
2020-05-23 03:03:16+00:00; Mathector; @DiogodaLuzNOVO https://t.co/v89lGRvw27 https://t.co/oRsDEqT3xt; 0; 0; 19; 0; https://twitter.com/Mathector/status/1264029098260729856; None; https://twitter.com/joaoamoedonovo/status/1264022675237847040
2020-05-23 02:08:54+00:00; Mathector; @DiogodaLuzNOVO *o liberalismo; 1; 0; 1; 0; https://twitter.com/Mathector/status/1264015415849750529; None; None
2020-05-23 02:07:33+00:00; Mathector; @DiogodaLuzNOVO Diogo, votei em você pro Senado com muito orgulho!   Porém acreditar que liberalismo reside em palavras vazias de liberdade e promessas irreais de privatizar o Banco do Brasil é vulgarizar o liberdade.   Você já é um gigante, não precisa passar pano...; 4; 0; 76; 0; https://twitter.com/Mathector/status/1264015076434083849; None; None
2020-05-22 22:40:30+00:00; Mathector; Não consigo expressar o orgulho que tenho do Heni!  Genuinamente democrata e bravamente corajoso.   Se o lema do @partidonovo30 é fazer o certo, do jeito certo. @hoc111 é um dos poucos que tem coragem para segui-lo. https://t.co/X0m8n1OCQx; 10; 7; 120; 0; https://twitter.com/Mathector/status/1263962972860428293; None; https://twitter.com/hoc111/status/1263961952851841024
2020-05-22 22:36:37+00:00; Mathector; @FlaBittencourth Eu quero que o Aécio se foda!; 1; 0; 0; 0; https://twitter.com/Mathector/status/1263961993918263297; None; None
2020-05-22 22:36:15+00:00; Mathector; @sergiosaleitao Excelente @sergiosaleitao, cirúrgico e direto!; 0; 0; 3; 0; https://twitter.com/Mathector/status/1263961903447097345; None; None
2020-05-22 22:32:06+00:00; Mathector; A reação ao vídeo deixou claro que o Bolsolavismo destruiu os nossos valores civilizatórios.   Passou a ser normal um Ministro pedir a prisão de Ministros do STF.   Um presidente histérico incitar a população contra governadores.   Democracia sangra e as mortes sobem!; 3; 8; 55; 1; https://twitter.com/Mathector/status/1263960858725670913; None; None
2020-05-22 21:18:55+00:00; Mathector; Na mesma reunião Bolsonaro trata o isolamento social como ditadura e o golpe de 1964 a salvação do Brasil.   Está claro porque temos 20.000 mortos.   Está claro porque estamos em uma crise institucional.   Não se enganem, Bolsonaro não liga para vidas nem pra democracia!; 1; 10; 47; 0; https://twitter.com/Mathector/status/1263942440421130242; None; None
2020-05-22 21:12:04+00:00; Mathector; Vamos ser sinceros, vocês esperavam o que?   Bolsonaro dizendo nas frente de todos os ministros que queria intervir na PF para salvar o Flávio?   Que o seu filho fazia rachadinha pra alimentar o escritório do crime?   O vídeo é grave sim, o resto é legitimizar a esquizofrenia!; 0; 7; 58; 0; https://twitter.com/Mathector/status/1263940716474052609; None; None
2020-05-22 21:09:32+00:00; Mathector; Durante a reunião ministerial Weintraub fala em lutar contra sujeira de Brasília.   Algumas semanas depois distribui o FNDE para o Ciro Nogueira.   Fica claro que inconsistência deste governo acontece até em portas fechadas.   Porque a luz dos fatos só há corrupção e despreparo!; 0; 5; 18; 0; https://twitter.com/Mathector/status/1263940081624252417; None; None
2020-05-22 20:52:14+00:00; Mathector; Um absurdo minimizar o impacto das declarações de presidente.  Bolsonaro falou abertamente em armar a população contra os governadores.  Deixou claro que queria interferir na Polícia Federal para proteger sua família.   Mas como a histeria é tão grande, isto parece nada!; 39; 157; 830; 6; https://twitter.com/Mathector/status/1263935726745460737; None; None
2020-05-22 18:29:39+00:00; Mathector; Não há mais meias palavras, Bolsonaro tem um projeto autoritário de poder e precisa ser parado!   Se calar neste momento, além de covardia, é uma irresponsabilidade tremenda.   GOLPISTAS NOJENTOS! https://t.co/kVvqbNAVVX; 2; 8; 54; 0; https://twitter.com/Mathector/status/1263899844399243264; None; https://twitter.com/gen_heleno/status/1263896941349535746
2020-05-22 01:47:28+00:00; Mathector; Hoje o bate-papo foi super especial com o @barrosdaniel, o assunto? Educação!   Daniel sem dúvidas é umas das vozes mais lúcidas no Brasil sobre o tema.  Sigam ele e leiam sem livro “País Mal-Educado”!   E claro, não deixem de ver a entrevista: https://t.co/YkNaWylr5B… https://t.co/IC38jzru3r; 0; 0; 1; 0; https://twitter.com/Mathector/status/1263647635858227201; None; https://twitter.com/barrosdaniel/status/1263641505400381440
2020-05-21 22:13:53+00:00; Mathector; O gado que se revoltou contra a nomeação de Aras é o mesmo que o exalta por prevaricar em relação ao Presidente.   Hoje a PGR se tornou um instrumento de defesa de Bolsonaro mais incisiva que a própria AGU.   Jair está dando aula para os petistas em como aparelhar a justiça!; 1; 9; 88; 0; https://twitter.com/Mathector/status/1263593886166822915; None; None
2020-05-21 19:51:25+00:00; Mathector; Esta é uma daquelas notícias que me dão felicidade e tristeza ao mesmo tempo!   @DerMagno nos fará falta aqui no @EuSouLivres mas a Bancada do @partidonovo30 ganha um excelente quadro.   Boa sorte amigo nesta nova jornada, conte comigo! https://t.co/D55xyqPcwQ; 0; 0; 9; 0; https://twitter.com/Mathector/status/1263558033696796673; None; https://twitter.com/EuSouLivres/status/1263532357958742016
2020-05-21 15:14:00+00:00; Mathector; @joaomelhado_ Eu topava duplicar as calçadas em geral, mas colocar uns banquinhos pontualmente também é legal!; 1; 0; 2; 0; https://twitter.com/Mathector/status/1263488217384464384; None; None
2020-05-21 05:37:10+00:00; Mathector; Precisamos levar empregos para a periferia! https://t.co/F5qkucyeyo; 0; 0; 13; 0; https://twitter.com/Mathector/status/1263343052476874752; None; https://twitter.com/dantegalileu/status/1263106062766321664
2020-05-21 02:26:30+00:00; Mathector; @mlmorais @hoc111 Aqui também é time @hoc111; 0; 0; 6; 0; https://twitter.com/Mathector/status/1263295069899108352; None; None
