[2020-12-05 22:47:05+00:00; AnaPaulaVolei; @jeffs_araujo35 ❤️ Mestre demais.; 0; 0; 19; 0; https://twitter.com/AnaPaulaVolei/status/1335355040362479617; None; None] 
[2020-03-11 15:42:28+00:00; AnaPaulaVolei; @gigiarese E não é só isso, o filho está envolvido em corrupção até o último fio de cabelo. Os debates com Trump serão bem animados!; 3; 8; 163; 0; https://twitter.com/AnaPaulaVolei/status/1237765842537869312; None; None] 
[2020-03-11 15:22:55+00:00; AnaPaulaVolei; @gigiarese Pq vc acha que apelido dele é “Creepy Joe”?🤢; 8; 3; 97; 0; https://twitter.com/AnaPaulaVolei/status/1237760925098098689; None; None] 
[2020-03-11 15:19:57+00:00; AnaPaulaVolei; @narizgelado Guento não!!🥰 Aperto as duas o dia todo!☺️ https://t.co/5YULUhHH50; 6; 3; 25; 0; https://twitter.com/AnaPaulaVolei/status/1237760177811554304; None; None] 
[2020-03-11 15:02:04+00:00; AnaPaulaVolei; Good morning!😄 https://t.co/LWGDPtZS9z; 166; 758; 5710; 49; https://twitter.com/AnaPaulaVolei/status/1237755676375441409; None; None] 
[2020-03-11 04:29:29+00:00; AnaPaulaVolei; @narizgelado Boa noite da nova integrante da família!☺️🥰 Beijos, saudades! https://t.co/WURPahaiss; 4; 1; 108; 2; https://twitter.com/AnaPaulaVolei/status/1237596483165106176; None; None] 
[2020-03-11 04:10:52+00:00; AnaPaulaVolei; @narizgelado E exatamente por isso acredito que os próprios americanos, eleitores do partido Democrata, estão bloqueando Bernie Sanders e suas sandices de seguir.; 1; 3; 16; 1; https://twitter.com/AnaPaulaVolei/status/1237591796500140032; None; None] 
[2020-03-11 04:01:57+00:00; AnaPaulaVolei; @rodrigoabb @GFiuza_Oficial https://t.co/SyG2xShELz; 6; 18; 224; 0; https://twitter.com/AnaPaulaVolei/status/1237589553721962497; None; None] 
[2020-03-11 04:00:14+00:00; AnaPaulaVolei; @SarateLuiz Somos todos imensamente importantes, Wallisson! Cada um de nós tem uma contribuição extremamente importante para qualquer mudança!🌷; 16; 52; 1674; 1; https://twitter.com/AnaPaulaVolei/status/1237589120832036866; None; None] 
[2020-03-11 03:53:18+00:00; AnaPaulaVolei; Não é difícil entender pq querem calar as redes sociais e pq tantos têm tanto medo das ruas. As torres de marfim ruíram e estão no chão. O monopólio da informação acabou.; 579; 5521; 29868; 179; https://twitter.com/AnaPaulaVolei/status/1237587378648125440; None; None] 
[2020-03-11 03:28:12+00:00; AnaPaulaVolei; @pdrumm_ Que fase!!!!; 0; 0; 1; 0; https://twitter.com/AnaPaulaVolei/status/1237581061242015745; None; None] 
[2020-03-11 03:27:59+00:00; AnaPaulaVolei; @BVanepomuceno Isso. Com algumas pitadas de PSOL em questões de aborto e comercialização de drogas.😄 Democratas com as mesmas diretrizes e crenças de JFK não existem mais.; 2; 0; 3; 0; https://twitter.com/AnaPaulaVolei/status/1237581005554249728; None; None] 
[2020-03-11 03:20:21+00:00; AnaPaulaVolei; @narizgelado Boa leitura, Nariz! O governador democrata da Califórnia,  desafeto político e público de Trump, já pulou no barco desse movimento que vc mencionou e hoje só o elogiou.     https://t.co/HoVcp5hs1W; 1; 2; 11; 0; https://twitter.com/AnaPaulaVolei/status/1237579083443097600; None; None] 
[2020-03-11 02:47:50+00:00; AnaPaulaVolei; @TallRik325 @Lucianocrg As diferenças são gigantescas e irreversíveis. O partido está rachado e não tem volta.; 0; 1; 12; 0; https://twitter.com/AnaPaulaVolei/status/1237570902226694144; None; None] 
[2020-03-11 01:36:44+00:00; AnaPaulaVolei; @MareliRS Oi???; 0; 0; 0; 0; https://twitter.com/AnaPaulaVolei/status/1237553006888902656; None; None] 
[2020-03-11 01:35:06+00:00; AnaPaulaVolei; @Lucianocrg JFK era Democrata: defendia a Segunda Emenda, era contra o aborto, acreditava em uma força militar forte, defendia corte de imposto... hoje deve se revirar no túmulo com essas malucas de AOC e afins do partido.; 2; 3; 73; 0; https://twitter.com/AnaPaulaVolei/status/1237552598133035012; None; None] 
[2020-03-11 01:32:00+00:00; AnaPaulaVolei; @FilipeTafas Com ctz!! Falou diretamente com os millennials que querem tudo de graça e apoiam políticas ensandecidas.; 2; 0; 22; 0; https://twitter.com/AnaPaulaVolei/status/1237551816943890434; None; None] 
[2020-03-11 01:30:36+00:00; AnaPaulaVolei; @AndreyNortena @direitaadireita É o que está acontecendo aqui.; 0; 0; 2; 0; https://twitter.com/AnaPaulaVolei/status/1237551463410192385; None; None] 
[2020-03-11 01:30:14+00:00; AnaPaulaVolei; @Chrales7ftm Dos mesmos (e mesmas) de “Obama não é esquerda...”. 😁; 1; 0; 17; 0; https://twitter.com/AnaPaulaVolei/status/1237551372603551746; None; None] 
[2020-03-11 01:28:48+00:00; AnaPaulaVolei; @leancard Fato. Mais que pau de galinheiro!; 1; 0; 7; 0; https://twitter.com/AnaPaulaVolei/status/1237551013420130309; None; None] 
[2020-03-11 01:28:20+00:00; AnaPaulaVolei; @PlnioMiranda Exato. Acho que teve muitos votos pq a Hillary era intragável.; 0; 0; 2; 0; https://twitter.com/AnaPaulaVolei/status/1237550894964588544; None; None] 
[2020-03-11 01:27:37+00:00; AnaPaulaVolei; @AnaRoch97855088 Ah! Pois é!!!; 1; 1; 90; 0; https://twitter.com/AnaPaulaVolei/status/1237550713527394304; None; None] 
[2020-03-11 01:23:02+00:00; AnaPaulaVolei; @Cdtito Foi em peso...🤦🏻‍♀️; 2; 0; 20; 0; https://twitter.com/AnaPaulaVolei/status/1237549560978747393; None; None] 
[2020-03-11 01:22:42+00:00; AnaPaulaVolei; @MarcioC73273688 O vídeo de hj é surreal!😳 Imagina os debates!; 1; 0; 4; 0; https://twitter.com/AnaPaulaVolei/status/1237549475620507650; None; None] 
[2020-03-11 01:21:36+00:00; AnaPaulaVolei; @JV10CR Só na pipoca!; 0; 0; 42; 0; https://twitter.com/AnaPaulaVolei/status/1237549201694674944; None; None] 
[2020-03-11 01:18:13+00:00; AnaPaulaVolei; Depois da “Super Terça”, hj mais 6 estados tiveram suas primárias Democratas. Biden, desde a semana passada, vai atropelando Sanders por onde passa. Goste ou não de Biden, o efeito é maior: é o americano dizendo “NÃO!”ao socialismo e às políticas absurdas de uma esquerda radical. https://t.co/GJR5Ws1536; 82; 287; 3068; 6; https://twitter.com/AnaPaulaVolei/status/1237548347264618496; None; None] 
[2020-03-11 01:08:26+00:00; AnaPaulaVolei; @rlzenha Já fecharam a projeção de Michigan, Biden levou. Sanders começa a se despedir.; 13; 4; 94; 0; https://twitter.com/AnaPaulaVolei/status/1237545887406018560; None; None] 
[2020-03-11 00:51:02+00:00; AnaPaulaVolei; @narizgelado Gabriel em lockdown em Stanford. Aulas só online. Tudo seguindo sem histeria. Com preocupação, mas sem histeria.; 2; 1; 32; 0; https://twitter.com/AnaPaulaVolei/status/1237541506979774464; None; None] 
[2020-03-11 00:29:16+00:00; AnaPaulaVolei; @FabioSillva São muito opostos. Talvez Biden.; 1; 1; 4; 0; https://twitter.com/AnaPaulaVolei/status/1237536031609520128; None; None] 
[2020-03-11 00:26:15+00:00; AnaPaulaVolei; @BrunoEnglerDM @BolsonaroSP Tem todo o meu apoio. Obrigada por pensar - e agir - para proteger as mulheres e o esporte feminino.; 0; 17; 233; 0; https://twitter.com/AnaPaulaVolei/status/1237535269810626561; None; None] 
[2020-03-11 00:25:06+00:00; AnaPaulaVolei; @super_sappo Levando mais uma surra de Biden na “Mini Super Terça”.; 1; 0; 6; 0; https://twitter.com/AnaPaulaVolei/status/1237534979455741952; None; None] 
[2020-03-11 00:21:30+00:00; AnaPaulaVolei; O gato do tio Bernie, o socialista “Lula livre” com três mansões, subiu no telhado... https://t.co/T3bS6x8l7o; 116; 633; 5638; 14; https://twitter.com/AnaPaulaVolei/status/1237534073381244928; None; None] 
[2020-03-09 02:05:11+00:00; AnaPaulaVolei; @Miltonneves @DeniPlacido Love you too, querido.❤️; 5; 3; 106; 0; https://twitter.com/AnaPaulaVolei/status/1236835393539993601; None; None] 
[2020-03-09 01:54:41+00:00; AnaPaulaVolei; @DeniPlacido @Miltonneves Obrigada! Miltão é show de bola! Sempre uma honra falar com ele!; 4; 7; 129; 0; https://twitter.com/AnaPaulaVolei/status/1236832751690461185; None; None] 
[2020-03-09 01:50:28+00:00; AnaPaulaVolei; @NinfaDafne1 Saiam daqui lixos de trolls. Caridade???? Adoradores de estupradores e assassinos de crianças. Lixo. Lixo. Vcs são um lixo.; 19; 13; 382; 1; https://twitter.com/AnaPaulaVolei/status/1236831688635772929; None; None] 
[2020-03-09 01:01:27+00:00; AnaPaulaVolei; @giulliano_dos 🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯 🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯 🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯 🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯 🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯 🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯🎯; 3; 25; 560; 0; https://twitter.com/AnaPaulaVolei/status/1236819354055925760; None; None] 
[2020-03-09 00:59:30+00:00; AnaPaulaVolei; @zepregoeiro @benebarbosa_mvb Santo Deus...; 1; 0; 17; 0; https://twitter.com/AnaPaulaVolei/status/1236818860898041856; None; None] 
[2020-03-09 00:55:43+00:00; AnaPaulaVolei; @benebarbosa_mvb Mesma coisa aqui.; 27; 71; 2584; 2; https://twitter.com/AnaPaulaVolei/status/1236817912339431425; None; None] 
[2020-03-09 00:55:24+00:00; AnaPaulaVolei; Explicar por aqui o que aconteceu no Brasil e que alguns estão defendendo os envolvidos? Hoje não. Sem chance. Jamais acreditariam em mim. Meu Deus, não consigo parar de pensar na família dessa criança.😖😢 https://t.co/UHYvBJoiiv; 749; 2539; 16427; 149; https://twitter.com/AnaPaulaVolei/status/1236817829845815297; None; None] 
[2020-03-08 23:52:25+00:00; AnaPaulaVolei; @Rconstantino 🎯; 8; 17; 697; 0; https://twitter.com/AnaPaulaVolei/status/1236801981647179776; None; None] 
[2020-03-08 23:51:09+00:00; AnaPaulaVolei; @biancheti Exato, Thiago. Eles não entendem que essa lacração toda em volta da palavra “trans” só atrapalha as reais causas e a verdadeira luta contra qualquer preconceito. Triste.; 3; 6; 200; 0; https://twitter.com/AnaPaulaVolei/status/1236801662922018816; None; None] 
[2020-03-08 19:13:03+00:00; AnaPaulaVolei; @Rocha_direita Impressionante.😖🤢; 5; 3; 343; 0; https://twitter.com/AnaPaulaVolei/status/1236731675041652736; None; None] 
[2020-03-08 18:48:31+00:00; AnaPaulaVolei; A razão para uma pessoa estar na cadeia faz TODA a diferença. Estuprador e assassino não merece nenhuma atenção, estuprador e assassino de criança não merece nenhuma atenção e muito menos compaixão. Malabarismo tosco e absurda falta de respeito com a família dessa criança!; 1015; 6986; 36791; 359; https://twitter.com/AnaPaulaVolei/status/1236725502540300288; None; None] 
[2020-03-08 18:12:27+00:00; AnaPaulaVolei; @lorena_lyra @Biakicis Morar longe tem dessas...perder encontros assim com essas mulheres incríveis, mas estava presente em pensamento!☺️❤️; 4; 1; 53; 0; https://twitter.com/AnaPaulaVolei/status/1236716423893757952; None; None] 
[2020-03-08 18:08:33+00:00; AnaPaulaVolei; @KhrisFerreira @Miltonneves Happy birthday!!!🎉🎂🙏🏻❤️; 2; 0; 11; 0; https://twitter.com/AnaPaulaVolei/status/1236715442703462400; None; None] 
[2020-03-08 17:48:57+00:00; AnaPaulaVolei; @XicoMadruga @Miltonneves ❤️; 1; 1; 8; 0; https://twitter.com/AnaPaulaVolei/status/1236710509795086336; None; None] 
[2020-03-08 17:47:56+00:00; AnaPaulaVolei; @altair180558 Obrigada, Altair! Boa semana! 👑🙂 https://t.co/MldEg2aoif; 0; 0; 11; 0; https://twitter.com/AnaPaulaVolei/status/1236710257163821056; None; None] 
[2020-03-08 17:46:42+00:00; AnaPaulaVolei; @joaovitorxavier Obrigada pela lembrança, João! Um beijo!❤️; 2; 2; 75; 0; https://twitter.com/AnaPaulaVolei/status/1236709945967439877; None; None] 
[2020-03-08 17:44:28+00:00; AnaPaulaVolei; @silvinhofenix @Miltonneves Obrigada! Sempre uma honra estar com o Milton!; 1; 1; 45; 0; https://twitter.com/AnaPaulaVolei/status/1236709380860469249; None; None] 
[2020-03-08 17:43:59+00:00; AnaPaulaVolei; @Osandrobarboza Perfeito, Sandro. Obrigada, saiba que o respeito é mútuo.; 0; 2; 47; 0; https://twitter.com/AnaPaulaVolei/status/1236709263021453312; None; None] 
[2020-03-08 17:43:06+00:00; AnaPaulaVolei; @Biakicis Espetáculo de foto!!!❤️ Só mulheres maravilhosas que eu admiro muito! Um beijo em cada uma!; 9; 29; 609; 0; https://twitter.com/AnaPaulaVolei/status/1236709038802366464; None; None] 
[2020-03-07 16:01:29+00:00; AnaPaulaVolei; @Anddersomcajado Agradeço mto a confiança, mas podemos fazer muito aqui fora, Anderson. Meu lugar é aqui com vcs! Na pressão!😊; 0; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1236321080018497536; None; None] 
[2020-03-07 15:55:49+00:00; AnaPaulaVolei; Ainda há civilidade e maturidade no mundo. Obrigada! ❤️🌹 https://t.co/n3McKvvqI7; 148; 291; 6224; 27; https://twitter.com/AnaPaulaVolei/status/1236319653128884225; None; None] 
[2020-03-07 02:04:24+00:00; AnaPaulaVolei; @asindmann @gazetadopovo Maravilha de texto, Amanda! Parabéns! Vc é um orgulho!; 2; 5; 71; 1; https://twitter.com/AnaPaulaVolei/status/1236110419321696257; None; None] 
[2020-03-07 01:06:42+00:00; AnaPaulaVolei; @DrMarkuz525 Me perdoe, não entendi. Meus interesses são “vantagem biológica” e o “quadro completo”, preconceito? Poderia explicar melhor para que eu te respondesse?; 226; 62; 2162; 6; https://twitter.com/AnaPaulaVolei/status/1236095900335738880; None; None] 
[2020-03-07 01:01:14+00:00; AnaPaulaVolei; @DrMarkuz525 Topa conversar civilizadamente? Quais são os meus interesses e o quadro completo?; 20; 11; 440; 0; https://twitter.com/AnaPaulaVolei/status/1236094523807158272; None; None] 
[2020-03-07 00:58:36+00:00; AnaPaulaVolei; @ViviCPcarvalho São pouquíssimos no mundo, e mesmo com doses pesadas de testosterona não conseguem atingir a mesma performance de homens biológicos.; 1; 0; 3; 0; https://twitter.com/AnaPaulaVolei/status/1236093860268236801; None; None] 
[2020-03-06 23:52:38+00:00; AnaPaulaVolei; @Thyagolc Lá onde, querido?☺️; 42; 9; 537; 2; https://twitter.com/AnaPaulaVolei/status/1236077257929551872; None; None] 
[2020-03-06 23:31:24+00:00; AnaPaulaVolei; @alan_cardoso @liacrespo @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP @everaldomarques ☺️❤️; 0; 0; 14; 0; https://twitter.com/AnaPaulaVolei/status/1236071914780540928; None; None] 
[2020-03-06 23:27:25+00:00; AnaPaulaVolei; @samirpalma @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP 🌹; 0; 0; 4; 0; https://twitter.com/AnaPaulaVolei/status/1236070912903901185; None; None] 
[2020-03-06 23:25:21+00:00; AnaPaulaVolei; @MFranklinRJ @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP Como o Dr Marcelo pontuou, Marize, há vastos dados, inclusive das federações de atletismo e natação dos EUA, que comprovam o óbvio, a diferença hormonal entre homens e mulheres já existe na infância, apenas se acentuando drasticamente na puberdade.; 8; 11; 112; 0; https://twitter.com/AnaPaulaVolei/status/1236070395305848832; None; None] 
[2020-03-06 23:17:41+00:00; AnaPaulaVolei; @NoronhaFelipe @CesarDGoncalves Me perdoe, não entendi.; 27; 0; 85; 0; https://twitter.com/AnaPaulaVolei/status/1236068463732350976; None; None] 
[2020-03-06 23:15:22+00:00; AnaPaulaVolei; @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP Último pt: a recomendação do COI (não é regra!) é q atletas trans tenham a Testosterona até 10nml/L durante 12 meses. Sabe qual a nossa média de Tes, Marize? Varia entre 2.5 a 3.3 nmol/L, ou seja, as atletas trans femininas têm 3x mais T q mulheres biológicas! Td isso é justo?🌹; 13; 7; 132; 0; https://twitter.com/AnaPaulaVolei/status/1236067882871611392; None; None] 
[2020-03-06 23:07:00+00:00; AnaPaulaVolei; @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP Vc acha q uma mulher q fez a transição, msmo tomando doses cavalares de testosterona, competirá em total igualdade c/ homens?Outro pt: eqto atletas trans femininas eram bombardeadas c/testosterona eqto homens, nós tínhamos q fazer inúmeros testes de doping exatamente p/testost.👇; 4; 10; 149; 0; https://twitter.com/AnaPaulaVolei/status/1236065777351974917; None; None] 
[2020-03-06 23:01:31+00:00; AnaPaulaVolei; @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP Me responda com honestidade, Marize: vc acredita mesmo que se Lebron James baixasse a testosterona para 10nmol/L durante 12 meses (apenas isso é necessário, nem cirurgia de sexo é mais!) ele apagaria sua genética e estaria apto para competir em total igualdade com mulheres? 👇 https://t.co/AobQMYN2ek; 6; 19; 243; 2; https://twitter.com/AnaPaulaVolei/status/1236064393428742145; None; None] 
[2020-03-06 22:54:38+00:00; AnaPaulaVolei; @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP Td isso, Marize, entre outros fatores da biologia masculina, é imutável, é a carga genética de cada sexo. Tratamento hormonal pode diminuir levemente alguns fatores, mas ñ apaga a carga genética ou benefícios de anos de testosterona. Ñ diminui o coração, os pulmões ou a altura.👇; 4; 15; 253; 0; https://twitter.com/AnaPaulaVolei/status/1236062661541900288; None; None] 
[2020-03-06 22:51:11+00:00; AnaPaulaVolei; @monteiro_marize @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP Homens têm corações e pulmões maiores e isso lhes dá uma maior capacidade de oxigenação sanguínea (google os benefícios disso!). A testosterona desde a infância, c/picos na puberdade, concede a homens musculatura e densidade óssea + fortes, acarretando + explosão e resistência.👇; 28; 88; 1094; 3; https://twitter.com/AnaPaulaVolei/status/1236061795753660417; None; None] 
[2020-03-06 22:30:47+00:00; AnaPaulaVolei; @LuccasLuccas48 @Jormaloceao7 @BolsonaroSP Meu Deus, Lucas.😯😳🤭 Apaga antes que printem, amigão.; 33; 23; 506; 1; https://twitter.com/AnaPaulaVolei/status/1236056662001078272; None; None] 
[2020-03-06 22:24:28+00:00; AnaPaulaVolei; @CesarDGoncalves @NoronhaFelipe Qual informação vc precisa, Felipe? Estou aqui, na boa, pra te ajudar a entender o que está em jogo p/as mulheres e como essa política nos machuca. A defesa das mulheres é legítima e em nada tem a ver c/a identidade social de cada pessoa, que deve ser muito respeitada. Vms lá?; 11; 12; 271; 1; https://twitter.com/AnaPaulaVolei/status/1236055070367608832; None; None] 
[2020-03-06 19:45:46+00:00; AnaPaulaVolei; @igoraraujojj E bebe muita Coca-Zero e não tem um pet.☺️ O horror!; 5; 2; 71; 0; https://twitter.com/AnaPaulaVolei/status/1236015133505118208; None; None] 
[2020-03-06 19:43:56+00:00; AnaPaulaVolei; Arizona aprova sexo biológico como critério p/competições escolares! Meninas já perdem bolsas e agora transexuais ñ poderão participar de esportes femininos. Deputados defenderam a BIOLOGIA e o senso comum.  🙏🏻FINALMENTE começaram a proteger as mulheres! https://t.co/uyP975mdfJ; 942; 5573; 31677; 385; https://twitter.com/AnaPaulaVolei/status/1236014672886657025; None; None] 
[2020-03-06 19:11:02+00:00; AnaPaulaVolei; @engbadass É imenso há anos e Obama castigou esses números durante o seu governo, gastando como nenhum presidente na história. Trump tenta com a reforma tributária reaquecer a economia, como tem acontecido, mas ele teve que fazer reformas militares necessárias e não conseguiu diminuir mto.; 0; 6; 16; 0; https://twitter.com/AnaPaulaVolei/status/1236006394270076928; None; None] 
[2020-03-06 19:01:09+00:00; AnaPaulaVolei; O coronavírus certamente trará impactos p/a economia mundial, mas hj é um dia de péssimas notícias p/os Democratas. 273 mil empregos foram criados em Fevereiro, superando a estimativa de 165 mil. Trump tem os índices de desemprego mais baixos da história.  https://t.co/SY7k5xg4zG; 83; 1312; 7250; 32; https://twitter.com/AnaPaulaVolei/status/1236003903319068673; None; None] 
[2020-03-05 23:30:22+00:00; AnaPaulaVolei; @bernardo_fut @andremmenezes ICE significa “Immigration and Customs Enforcement”. É a polícia encarregada de assuntos imigratórios. :); 0; 0; 5; 0; https://twitter.com/AnaPaulaVolei/status/1235709269359489026; None; None] 
[2020-03-05 22:34:40+00:00; AnaPaulaVolei; @MerkavaTrading Oh, details!😉😊; 1; 0; 26; 0; https://twitter.com/AnaPaulaVolei/status/1235695251559288832; None; None] 
[2020-03-05 22:33:44+00:00; AnaPaulaVolei; @FalaFerrao Pq vc acha que os Bernie’s Bros ameaçam um enorme protesto em Milwaukee na convenção nacional esse ano? Há vasto material sobre isso (já são 4 anos!😄) numa ferramenta chamada Google.😉 But here we go, enjoy.   https://t.co/f7y7KEQzmN; 1; 0; 3; 0; https://twitter.com/AnaPaulaVolei/status/1235695014992203777; None; None] 
[2020-03-05 22:27:38+00:00; AnaPaulaVolei; O governo Trump anunciou que está deportando mais um guarda nazista, que morava no Tennessee, de volta à Alemanha.   Mas, mas me falaram que o Trump é nazista!🤔  Trump Administration Deporting Nazi Concentration Camp Guard Back To Germany | The Daily Wire https://t.co/1V0QM8rHZj; 64; 899; 5071; 11; https://twitter.com/AnaPaulaVolei/status/1235693480954826752; None; None] 
[2020-03-05 22:13:28+00:00; AnaPaulaVolei; @FalaFerrao “Escolheram a Hillary”... quem escolheu a Hillary? Vc sabe da relação dos super delegados, o comitê Democrata e a família Clinton, né?...😁; 1; 0; 3; 0; https://twitter.com/AnaPaulaVolei/status/1235689915167281154; None; None] 
[2020-03-05 22:01:46+00:00; AnaPaulaVolei; @FalaFerrao Oh, dear...A própria Elizabeth Warren culpou o sexismo. 😏 https://t.co/mIUe0vwid2; 1; 0; 4; 0; https://twitter.com/AnaPaulaVolei/status/1235686971084689409; None; None] 
[2020-03-05 21:43:16+00:00; AnaPaulaVolei; Elizabeth Warren desistiu hoje da corrida presidencial. As primárias Democratas incluíam: -5 mulheres -3 millennials -1 gay  Os eleitores do “partido da diversidade” rejeitaram todos eles por Joe Biden e Bernie Sanders - 2 homens brancos,milionários, héteros e c/quase 80 anos.🤔 https://t.co/ehll8rFFDC; 255; 1508; 8269; 87; https://twitter.com/AnaPaulaVolei/status/1235682316762013697; None; None] 
[2020-03-05 21:14:40+00:00; AnaPaulaVolei; @SaveWomensSport 👀; 0; 0; 14; 0; https://twitter.com/AnaPaulaVolei/status/1235675119785140224; None; None] 
[2020-03-05 21:12:18+00:00; AnaPaulaVolei; @MouryNeto Jamais. ❤️🌹; 0; 0; 15; 0; https://twitter.com/AnaPaulaVolei/status/1235674523719987201; None; None] 
[2020-03-05 21:04:51+00:00; AnaPaulaVolei; @tedcruz Likewise! 😂; 0; 3; 125; 0; https://twitter.com/AnaPaulaVolei/status/1235672645586153472; None; None] 
[2020-03-05 19:58:36+00:00; AnaPaulaVolei; @vmatos86 Foi despedido de todos os veículos de comunicação relevantes e agora implora atenção em um blog defendendo adoradores de corruptos que chamam mulheres de “lacaia” e “idiota”. É sabido no meio esportivo que ele colocou em sua listinha negra todos os atletas que são contra o PT.; 16; 122; 1189; 3; https://twitter.com/AnaPaulaVolei/status/1235655974750269440; None; None] 
[2020-03-05 19:48:38+00:00; AnaPaulaVolei; @BrandonStraka @LaraLeaTrump @JudgeJeanine @DiamondandSilk @KTHopkins @ShemekaMichelle Great event, Brandon! 😃 Trying to go!; 3; 1; 27; 0; https://twitter.com/AnaPaulaVolei/status/1235653468284571648; None; None] 
[2020-03-05 19:45:49+00:00; AnaPaulaVolei; @narizgelado Estou nessa tbm. Viajei no domingo (só pq precisei...) e, pasme, LAX estava totalmente vazio!; 0; 1; 2; 0; https://twitter.com/AnaPaulaVolei/status/1235652757194821632; None; None] 
[2020-03-05 19:39:09+00:00; AnaPaulaVolei; @narizgelado Primeira morte aqui na Califórnia ontem...😬; 1; 0; 0; 0; https://twitter.com/AnaPaulaVolei/status/1235651078886047744; None; None] 
[2020-03-05 19:36:39+00:00; AnaPaulaVolei; @CFuzila @fernando_kipper 😂; 0; 0; 7; 0; https://twitter.com/AnaPaulaVolei/status/1235650452407980032; None; None] 
[2020-03-05 19:27:41+00:00; AnaPaulaVolei; @rodrigo_fla2013 Vcs não têm vida fora da internet? Eu tenho...💁🏻‍♀️; 1; 1; 18; 0; https://twitter.com/AnaPaulaVolei/status/1235648193758507008; None; None] 
[2020-03-05 19:21:25+00:00; AnaPaulaVolei; O barulho agora gerado - depois de anos de silêncio eqto Lula estava na foto - e os ataques coordenados da ala petista da mídia esportiva, enfurecida com as torneiras fechadas, não me afrontarão. Sigo firme e cobrarei sempre, de quem quer que seja, transparência no esporte! 6/6 https://t.co/FCwJc1yX5i; 53; 361; 2648; 5; https://twitter.com/AnaPaulaVolei/status/1235646618872864768; None; None] 
[2020-03-05 19:21:24+00:00; AnaPaulaVolei; Quando Nuzman foi preso, fomos até nossas redes sociais. Expressamos imediatamente nossas opiniões em relação ao ocorrido e continuamos pedindo novas investigações em confederações, secretarias e tbm ONGs, incluindo de ex-atletas, ligadas ao esporte. 5/6 https://t.co/lE9AFdJl03; 4; 295; 2270; 1; https://twitter.com/AnaPaulaVolei/status/1235646611872612352; None; None] 
[2020-03-05 19:21:22+00:00; AnaPaulaVolei; Depois de 3 anos de investigações, o MP/RJ pediu o arquivamento do processo da matéria. Se eu acho que tds os contratos da CBV, do COB ou do Min. do Esporte foram transparentes em tds esses anos? Não! E é por isso que há anos peço uma “Lava Jato” e uma devassa no esporte! 4/6 https://t.co/NLJHUh3Jaa; 7; 301; 2152; 3; https://twitter.com/AnaPaulaVolei/status/1235646605564375040; None; None] 
[2020-03-05 19:21:21+00:00; AnaPaulaVolei; Sobre as graves acusações feitas à CBV, o jornalista insistia que confirmássemos o que não podíamos provar. Todos os atletas pediram investigações! Pelo print se percebe que o problema “é o Bolsonaro”, e por apoiar as boas medidas desse governo, virei alvo. Nenhuma surpresa. 3/6 https://t.co/jpdnzNDcNI; 5; 298; 2176; 0; https://twitter.com/AnaPaulaVolei/status/1235646599990104064; None; None] 
[2020-03-05 19:21:19+00:00; AnaPaulaVolei; Há anos atletas pedem uma devassa no antigo Ministério do Esporte. ANOS. Jornalistas que nunca se aprofundaram em investigações na era petista e quedemos visitavam Lula na cadeia - e seus fiéis defensores - agora querem mostrar o monopólio da virtude. Piada. 2/6 https://t.co/CzqARYmKLO; 10; 361; 2450; 1; https://twitter.com/AnaPaulaVolei/status/1235646593828679681; None; None] 
[2020-03-05 19:21:13+00:00; AnaPaulaVolei; Então eqto eu estava fora teve mais ataque orquestrado de jornalistas esportivos que até hoje defendem Lula? E a “coragem” dessa gente é tão gde, que o jornalista que aliciou jogadores p/que confirmássemos graves acusações que não podíamos provar, me bloqueou. Vms de prints.#Fio https://t.co/2Fufzv9TeO; 174; 1048; 6343; 46; https://twitter.com/AnaPaulaVolei/status/1235646565605240832; None; None] 
[2020-03-05 17:51:10+00:00; AnaPaulaVolei; @CFuzila Isso. Autocorrect do teclado em ingrêis. 👍; 1; 0; 60; 0; https://twitter.com/AnaPaulaVolei/status/1235623905907236864; None; None] 
[2020-03-05 17:41:40+00:00; AnaPaulaVolei; Mais Hayek e Misses, menos Rodrigo Maia. https://t.co/plpVp5RSKA; 216; 899; 6454; 40; https://twitter.com/AnaPaulaVolei/status/1235621512905777152; None; https://twitter.com/folha/status/1235297713530580998] 
